Name_Console,Name,Platform,Publisher,Genre,Release_Year,Release_Month,First_Week,Total_Sales,Critic_Score,User_Score
The Surge (PS4),The Surge,PS4,Koch Media,Action,2017,5,34395.0,34395.0,N/A,N/A
The Urbz: Sims In the City (US weekly sales) (DS),The Urbz: Sims In the City (US weekly sales),DS,Electronic Arts,Simulation,2004,11,32889.0,120848.0,N/A,N/A
The Walking Dead - The Telltale Series: A New Frontier (PS4),The Walking Dead - The Telltale Series: A New Frontier,PS4,Warner Bros. Interactive Entertainment,Adventure,2017,3,79290.0,79290.0,N/A,N/A
The Walking Dead - The Telltale Series: A New Frontier (XOne),The Walking Dead - The Telltale Series: A New Frontier,XOne,Warner Bros. Interactive Entertainment,Adventure,2017,3,52477.0,52477.0,N/A,N/A
The Walking Dead: Survival Instinct (PS3),The Walking Dead: Survival Instinct,PS3,Activision,Misc,2013,3,89830.0,89830.0,N/A,N/A
The Walking Dead: Survival Instinct (X360),The Walking Dead: Survival Instinct,X360,Activision,Misc,2013,3,135251.0,181617.0,N/A,N/A
The Witcher 2: Assassins of Kings (Enhanced Edition) (X360),The Witcher 2: Assassins of Kings (Enhanced Edition),X360,Warner Bros. Interactive Entertainment,Role-Playing,2012,4,207333.0,321284.0,,
The Witcher 2: Assassins of Kings (PC),The Witcher 2: Assassins of Kings,PC,Atari,Role-Playing,2011,5,274783.0,506594.0,8.8,N/A
The Witcher 3: Wild Hunt (PC),The Witcher 3: Wild Hunt,PC,Warner Bros. Interactive Entertainment,Role-Playing,2015,5,202868.0,249667.0,N/A,N/A
The Witcher 3: Wild Hunt (PS4),The Witcher 3: Wild Hunt,PS4,Warner Bros. Interactive Entertainment,Role-Playing,2015,5,1188972.0,2113999.0,N/A,N/A
The Witcher 3: Wild Hunt (XOne),The Witcher 3: Wild Hunt,XOne,Warner Bros. Interactive Entertainment,Role-Playing,2015,5,410643.0,752802.0,N/A,N/A
The World Ends With You (DS),The World Ends With You,DS,Square Enix,Role-Playing,2007,7,80578.0,142084.0,8.6,N/A
Theatrhythm Dragon Quest (3DS),Theatrhythm Dragon Quest,3DS,Square Enix,Misc,2015,3,71758.0,71758.0,N/A,N/A
Theatrhythm Final Fantasy: Curtain Call (3DS),Theatrhythm Final Fantasy: Curtain Call,3DS,Square Enix,Misc,2014,4,78809.0,103782.0,N/A,N/A
Theatrhythm: Final Fantasy (3DS),Theatrhythm: Final Fantasy,3DS,Square Enix,Misc,2012,2,67885.0,67885.0,7.8,N/A
Thief (PS3),Thief,PS3,Square Enix,Action,2014,3,81996.0,120802.0,N/A,N/A
Thief (PS4),Thief,PS4,Square Enix,Action,2014,3,294262.0,414454.0,9.2,N/A
Thief (X360),Thief,X360,Square Enix,Action,2014,3,79765.0,109346.0,N/A,N/A
Thief (XOne),Thief,XOne,Square Enix,Action,2014,3,172914.0,222170.0,N/A,N/A
Tiger Woods PGA Tour (DS),Tiger Woods PGA Tour,DS,Electronic Arts,Sports,2004,12,21762.0,43850.0,N/A,N/A
Tiger Woods PGA Tour (PSP),Tiger Woods PGA Tour,PSP,Electronic Arts,Sports,2005,3,34034.0,87418.0,7.5,N/A
Tiger Woods PGA Tour 07 (X360),Tiger Woods PGA Tour 07,X360,Electronic Arts,Sports,2006,10,107842.0,124758.0,8.2,N/A
Tiger Woods PGA Tour 08 (Wii),Tiger Woods PGA Tour 08,Wii,Electronic Arts,Sports,2007,9,35900.0,35900.0,7.4,N/A
Tiger Woods PGA Tour 08 (X360),Tiger Woods PGA Tour 08,X360,Electronic Arts,Sports,2007,9,76511.0,115685.0,N/A,N/A
Tiger Woods PGA Tour 09 (PS3),Tiger Woods PGA Tour 09,PS3,Electronic Arts,Sports,2008,8,56625.0,97826.0,8.5,N/A
Tiger Woods PGA Tour 09 (X360),Tiger Woods PGA Tour 09,X360,Electronic Arts,Sports,2008,8,76620.0,127409.0,N/A,N/A
Tiger Woods PGA Tour 09 All-Play (Wii),Tiger Woods PGA Tour 09 All-Play,Wii,Electronic Arts,Sports,2008,8,68879.0,224878.0,N/A,N/A
Tiger Woods PGA Tour 10 (PS3),Tiger Woods PGA Tour 10,PS3,Electronic Arts,Sports,2009,6,53621.0,83889.0,8.4,N/A
Tiger Woods PGA Tour 10 (Wii),Tiger Woods PGA Tour 10,Wii,Electronic Arts,Sports,2009,6,118660.0,363263.0,9.0,N/A
Tiger Woods PGA Tour 10 (X360),Tiger Woods PGA Tour 10,X360,Electronic Arts,Sports,2009,6,76369.0,115831.0,8.3,N/A
Tiger Woods PGA Tour 11 (PS3),Tiger Woods PGA Tour 11,PS3,Electronic Arts,Sports,2010,6,52161.0,52161.0,7.9,N/A
Tiger Woods PGA Tour 11 (X360),Tiger Woods PGA Tour 11,X360,Electronic Arts,Sports,2010,6,73615.0,73615.0,8.1,N/A
Tiger Woods PGA Tour 12: The Masters (PS3),Tiger Woods PGA Tour 12: The Masters,PS3,Electronic Arts,Sports,2011,4,98070.0,183597.0,N/A,N/A
Tiger Woods PGA Tour 12: The Masters (X360),Tiger Woods PGA Tour 12: The Masters,X360,Electronic Arts,Sports,2011,4,108378.0,204447.0,N/A,N/A
Tiger Woods PGA Tour 13 (The Masters Collector's Edition) (PS3),Tiger Woods PGA Tour 13 (The Masters Collector's Edition),PS3,Electronic Arts,Sports,2012,3,67213.0,67213.0,,
Tiger Woods PGA Tour 13 (The Masters Collector's Edition) (X360),Tiger Woods PGA Tour 13 (The Masters Collector's Edition),X360,Electronic Arts,Sports,2012,3,69153.0,69153.0,,
Tiger Woods PGA Tour 14: Masters Historic Edition (PS3),Tiger Woods PGA Tour 14: Masters Historic Edition,PS3,Electronic Arts,Sports,2013,3,41900.0,41900.0,,
Tiger Woods PGA Tour 14: Masters Historic Edition (X360),Tiger Woods PGA Tour 14: Masters Historic Edition,X360,Electronic Arts,Sports,2013,3,41631.0,41631.0,,
TimeShift (X360),TimeShift,X360,Vivendi Games,Shooter,2007,11,78260.0,78260.0,7.0,N/A
Titanfall (PC),Titanfall,PC,Electronic Arts,Shooter,2014,3,122569.0,162898.0,N/A,N/A
Titanfall (X360),Titanfall,X360,Electronic Arts,Shooter,2014,4,398404.0,736264.0,N/A,N/A
Titanfall (XOne),Titanfall,XOne,Electronic Arts,Shooter,2014,3,922246.0,1598217.0,N/A,N/A
Titanfall 2 (PS4),Titanfall 2,PS4,Electronic Arts,Shooter,2016,10,191819.0,912941.0,8.9,N/A
Titanfall 2 (XOne),Titanfall 2,XOne,Electronic Arts,Shooter,2016,10,173007.0,698425.0,N/A,N/A
To Heart 2 DX Plus (PS3),To Heart 2 DX Plus,PS3,Aquaplus,Adventure,2011,9,23664.0,23664.0,N/A,N/A
To Heart 2 Portable (PSP),To Heart 2 Portable,PSP,Aquaplus,Adventure,2009,8,27567.0,27567.0,N/A,N/A
To Heart 2: Dungeon Travelers (PSP),To Heart 2: Dungeon Travelers,PSP,Aquaplus,Adventure,2011,7,37268.0,37268.0,N/A,N/A
To Love-Ru Trouble Darkness: Battle Ecstasy (PSV),To Love-Ru Trouble Darkness: Battle Ecstasy,PSV,FuRyu,Action,2014,5,22553.0,22553.0,N/A,N/A
Toaru Majutsu no Index (PSP),Toaru Majutsu no Index,PSP,Kadokawa Shoten,Adventure,2011,1,55350.0,55350.0,N/A,N/A
Tohoku Daigaku Karei Igaku Kenkyuusho - Kawashima Ryuuta Kyouju Kanshuu - Mono Sugoku Nou o Kitaeru 5-Funkan no Oni Training (3DS),Tohoku Daigaku Karei Igaku Kenkyuusho - Kawashima Ryuuta Kyouju Kanshuu - Mono Sugoku Nou o Kitaeru 5-Funkan no Oni Training,3DS,Nintendo,Misc,2012,7,41729.0,116583.0,,
Tokimeki Memorial Girl's Side 3rd Story (DS),Tokimeki Memorial Girl's Side 3rd Story,DS,Konami Digital Entertainment,Adventure,2010,6,58241.0,58241.0,N/A,N/A
Tokimeki Memorial: Girl's Side 2nd Season (DS),Tokimeki Memorial: Girl's Side 2nd Season,DS,Konami Digital Entertainment,Adventure,2008,2,47823.0,47823.0,N/A,N/A
Tokimeki Memorial: Girls Side 1st Love (DS),Tokimeki Memorial: Girls Side 1st Love,DS,Konami Digital Entertainment,Adventure,2007,3,23817.0,23817.0,N/A,N/A
Tokitowa: Time and Eternity (PS3),Tokitowa: Time and Eternity,PS3,Namco Bandai Games,Action,2012,10,30916.0,30916.0,,
Tokyo Jungle (PS3),Tokyo Jungle,PS3,Sony Computer Entertainment,Action,2012,6,107456.0,143597.0,N/A,N/A
Tokyo New World Record: Operation Abyss (PSV),Tokyo New World Record: Operation Abyss,PSV,5pb,Role-Playing,2014,7,15638.0,15638.0,N/A,N/A
Tokyo Xanadu (PSV),Tokyo Xanadu,PSV,Nihon Falcom Corporation,Role-Playing,2015,10,88534.0,88534.0,N/A,N/A
Tokyo Xanadu eX+ (PS4),Tokyo Xanadu eX+,PS4,Nihon Falcom Corporation,Role-Playing,2016,9,16004.0,16004.0,N/A,N/A
Tom Clancy's EndWar (X360),Tom Clancy's EndWar,X360,Ubisoft,Strategy,2008,11,86132.0,86132.0,8.0,N/A
Tom Clancy's Ghost Recon Advanced Warfighter (X360),Tom Clancy's Ghost Recon Advanced Warfighter,X360,Ubisoft,Shooter,2006,3,227612.0,588327.0,9.1,N/A
Tom Clancy's Ghost Recon Advanced Warfighter 2 (PS3),Tom Clancy's Ghost Recon Advanced Warfighter 2,PS3,Ubisoft,Shooter,2007,8,79304.0,128575.0,N/A,N/A
Tom Clancy's Ghost Recon Advanced Warfighter 2 (X360),Tom Clancy's Ghost Recon Advanced Warfighter 2,X360,Ubisoft,Shooter,2007,3,218927.0,427647.0,8.7,N/A
Tom Clancy's Ghost Recon Wildlands (PS4),Tom Clancy's Ghost Recon Wildlands,PS4,Ubisoft,Shooter,2017,3,999052.0,1732671.0,7.0,N/A
Tom Clancy's Ghost Recon Wildlands (XOne),Tom Clancy's Ghost Recon Wildlands,XOne,Ubisoft,Shooter,2017,3,518274.0,900514.0,7.7,N/A
Tom Clancy's Ghost Recon: Future Soldier (PS3),Tom Clancy's Ghost Recon: Future Soldier,PS3,Ubisoft,Shooter,2012,5,177731.0,372700.0,N/A,N/A
Tom Clancy's Ghost Recon: Future Soldier (X360),Tom Clancy's Ghost Recon: Future Soldier,X360,Ubisoft,Shooter,2012,5,490061.0,871999.0,N/A,N/A
Tom Clancy's HAWX (PS3),Tom Clancy's HAWX,PS3,Ubisoft,Action,2009,3,78649.0,166110.0,7.5,8.4
Tom Clancy's HAWX (X360),Tom Clancy's HAWX,X360,Ubisoft,Action,2009,3,89654.0,143712.0,6.9,N/A
Tom Clancy's HAWX 2 (PS3),Tom Clancy's HAWX 2,PS3,Ubisoft,Action,2010,9,36514.0,36514.0,N/A,N/A
Tom Clancy's Rainbow Six: Vegas (PS3),Tom Clancy's Rainbow Six: Vegas,PS3,Ubisoft,Shooter,2007,6,93925.0,289942.0,8.2,N/A
Tom Clancy's Rainbow Six: Vegas (X360),Tom Clancy's Rainbow Six: Vegas,X360,Ubisoft,Shooter,2006,11,134280.0,718070.0,8.2,N/A
Tom Clancy's Rainbow Six: Vegas 2 (PS3),Tom Clancy's Rainbow Six: Vegas 2,PS3,Ubisoft,Shooter,2008,3,181660.0,388001.0,8.2,N/A
Tom Clancy's Rainbow Six: Vegas 2 (X360),Tom Clancy's Rainbow Six: Vegas 2,X360,Ubisoft,Shooter,2008,3,593289.0,1254168.0,8.2,N/A
Tom Clancy's Splinter Cell: Blacklist (PC),Tom Clancy's Splinter Cell: Blacklist,PC,Ubisoft,Action,2013,8,18521.0,18521.0,8.9,N/A
Tom Clancy's Splinter Cell: Blacklist (PS3),Tom Clancy's Splinter Cell: Blacklist,PS3,Ubisoft,Action,2013,8,188620.0,392059.0,8.3,N/A
Tom Clancy's Splinter Cell: Blacklist (X360),Tom Clancy's Splinter Cell: Blacklist,X360,Ubisoft,Action,2013,8,259034.0,475031.0,8.4,N/A
Tom Clancy's Splinter Cell: Conviction (X360),Tom Clancy's Splinter Cell: Conviction,X360,Ubisoft,Action,2010,4,549319.0,1011494.0,8.6,N/A
Tom Clancy's Splinter Cell: Double Agent (X360),Tom Clancy's Splinter Cell: Double Agent,X360,Ubisoft,Action,2006,10,263051.0,352459.0,8.5,8.3
Tom Clancy's The Division (PC),Tom Clancy's The Division,PC,Ubisoft,Shooter,2016,3,156496.0,284535.0,N/A,N/A
Tom Clancy's The Division (PS4),Tom Clancy's The Division,PS4,Ubisoft,Shooter,2016,3,1757489.0,3147062.0,N/A,N/A
Tom Clancy's The Division (XOne),Tom Clancy's The Division,XOne,Ubisoft,Shooter,2016,3,894736.0,1594317.0,N/A,N/A
Tomb Raider (PS3),Tomb Raider,PS3,Square Enix,Action,2013,3,653396.0,1257490.0,8.9,N/A
Tomb Raider (X360),Tomb Raider,X360,Square Enix,Action,2013,3,482328.0,913440.0,8.5,N/A
Tomb Raider: Definitive Edition (PS4),Tomb Raider: Definitive Edition,PS4,Square Enix,Action,2014,2,166132.0,342257.0,N/A,N/A
Tomb Raider: Definitive Edition (XOne),Tomb Raider: Definitive Edition,XOne,Square Enix,Action,2014,2,50706.0,50706.0,N/A,N/A
Tomb Raider: Legend (PSP),Tomb Raider: Legend,PSP,Eidos Interactive,Action,2006,6,12318.0,73874.0,7.2,N/A
Tomb Raider: Legend (Weekly American and JP sales) (X360),Tomb Raider: Legend (Weekly American and JP sales),X360,Eidos Interactive,Action,2006,4,34972.0,134801.0,N/A,N/A
Tomb Raider: Underworld (PS3),Tomb Raider: Underworld,PS3,Eidos Interactive,Adventure,2008,11,159364.0,159364.0,7.8,N/A
Tomodachi Collection (DS),Tomodachi Collection,DS,Nintendo,Misc,2009,6,102129.0,417998.0,N/A,N/A
Tomodachi Collection: Shin Seikatsu (3DS),Tomodachi Collection: Shin Seikatsu,3DS,Nintendo,Misc,2013,4,406432.0,985457.0,,
Tony Hawk's Pro Skater 5 (PS4),Tony Hawk's Pro Skater 5,PS4,Activision,Sports,2015,10,52630.0,52630.0,N/A,N/A
Tony Hawk's Project 8 (X360),Tony Hawk's Project 8,X360,Activision,Sports,2006,11,27116.0,61580.0,8.4,N/A
Tony Hawk's Underground 2 Remix (PSP),Tony Hawk's Underground 2 Remix,PSP,Activision,Sports,2005,3,19739.0,102376.0,8.5,N/A
Tony Hawk: RIDE (Wii),Tony Hawk: RIDE,Wii,Activision,Sports,2009,11,74145.0,74145.0,4.3,N/A
Too Human (X360),Too Human,X360,Microsoft Game Studios,Role-Playing,2008,8,135260.0,252348.0,6.5,N/A
Top Spin 2 (X360),Top Spin 2,X360,Take-Two Interactive,Sports,2006,4,21413.0,48147.0,7.7,N/A
Top Spin 3 (PS3),Top Spin 3,PS3,Take-Two Interactive,Sports,2008,6,55975.0,197423.0,7.8,N/A
ToraDora Portable! (PSP),ToraDora Portable!,PSP,Namco Bandai Games,Adventure,2009,5,36841.0,36841.0,N/A,N/A
Toriko: Gourmet Survival! (PSP),Toriko: Gourmet Survival!,PSP,Namco Bandai Games,Role-Playing,2011,8,66035.0,114038.0,N/A,N/A
Total War: Attila (PC),Total War: Attila,PC,Sega,Strategy,2015,2,24085.0,24085.0,N/A,N/A
Total War: Rome II (PC),Total War: Rome II,PC,Sega,Action,2013,9,174606.0,222257.0,8.0,N/A
Total War: WARHAMMER (PC),Total War: WARHAMMER,PC,Sega,Strategy,2016,5,36478.0,36478.0,N/A,N/A
Tottadoo! Yoiko no Mujintou Seikatsu (DS),Tottadoo! Yoiko no Mujintou Seikatsu,DS,Namco Bandai Games,Adventure,2008,4,54082.0,54082.0,N/A,N/A
Touch Detective: Nameko Shigeru (3DS),Touch Detective: Nameko Shigeru,3DS,Success,Adventure,2013,3,26441.0,26441.0,N/A,N/A
Touhoku Daigaku Mirai Kagaku Gijutsu Kyoudou Kenkyuu Center Kawashima Ryuuta Kyouju Kanshu: Nou Ryoku Trainer Portable (PSP),Touhoku Daigaku Mirai Kagaku Gijutsu Kyoudou Kenkyuu Center Kawashima Ryuuta Kyouju Kanshu: Nou Ryoku Trainer Portable,PSP,Sega,Misc,2005,10,43628.0,120949.0,N/A,N/A
Toukiden (PSP),Toukiden,PSP,Tecmo Koei,Action,2013,6,67728.0,100851.0,N/A,N/A
Toukiden (PSV),Toukiden,PSV,Tecmo Koei,Action,2013,6,124274.0,187355.0,N/A,N/A
Toukiden 2 (PS4),Toukiden 2,PS4,Tecmo Koei,Action,2016,7,49283.0,49283.0,N/A,N/A
Toukiden 2 (PSV),Toukiden 2,PSV,Tecmo Koei,Action,2016,7,62957.0,79783.0,N/A,N/A
Toukiden Extreme (PSV),Toukiden Extreme,PSV,Tecmo Koei,Action,2014,8,86512.0,112197.0,,
Tousouchuu: Shijou Saikyou no Hunter-Tachi Kara Nigekire! (3DS),Tousouchuu: Shijou Saikyou no Hunter-Tachi Kara Nigekire!,3DS,Namco Bandai Games,Action,2012,7,29846.0,80738.0,N/A,N/A
Toy Story 3: The Video Game (DS),Toy Story 3: The Video Game,DS,Disney Interactive Studios,Action,2010,6,53267.0,272892.0,N/A,N/A
Toy Story 3: The Video Game (PS3),Toy Story 3: The Video Game,PS3,Disney Interactive Studios,Action,2010,6,26049.0,119784.0,7.5,N/A
Toy Story 3: The Video Game (Wii),Toy Story 3: The Video Game,Wii,Disney Interactive Studios,Action,2010,6,49954.0,181888.0,N/A,N/A
Toy Story 3: The Video Game (X360),Toy Story 3: The Video Game,X360,Disney Interactive Studios,Action,2010,6,37314.0,37314.0,7.5,N/A
Trace Memory (DS),Trace Memory,DS,Nintendo,Adventure,2005,2,55469.0,89262.0,6.5,N/A
TrackMania Turbo (PS4),TrackMania Turbo,PS4,Ubisoft,Action,2016,3,83931.0,179095.0,N/A,N/A
Train Sim World (PS4),Train Sim World,PS4,Maximum Games,Simulation,2018,7,23673.0,23673.0,N/A,N/A
Transformers: Autobots / Decepticons (DS),Transformers: Autobots / Decepticons,DS,Activision,Action,2007,6,36592.0,184960.0,N/A,N/A
Transformers: Devastation (PS4),Transformers: Devastation,PS4,Activision,Action,2015,10,21944.0,21944.0,N/A,N/A
Transformers: Fall of Cybertron (X360),Transformers: Fall of Cybertron,X360,Activision,Action,2012,8,20476.0,71899.0,N/A,N/A
Transformers: Revenge of the Fallen (PS3),Transformers: Revenge of the Fallen,PS3,Activision,Action,2009,6,47644.0,118667.0,6.5,N/A
Transformers: Revenge of the Fallen (X360),Transformers: Revenge of the Fallen,X360,Activision,Action,2009,6,64415.0,188284.0,6.1,N/A
